Name,IGDB_Name,Aggregated_Rating,Age_Ratings_IDs
Mata Hari: Betrayal is only a Kiss Away,,,
"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",,,
Maximum Capacity: Hotel Giant,,,
Sengoku Otome: Legend Battle,Sengoku Otome: Legend Battle,,[]
Shippuu Mahou Daisakusen: Kingdom-Grandprix,,,
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,,[]
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,,,
Fritz Chess,Fritz Chess,,[2524]
Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,,,
PachiPara 15: Super Umi Monogatari in Okinawa 2,,,
Motto! SoniComi,Motto! SoniComi,,[51911]
Let's Play Flight Attendant,Let's Play Flight Attendant,,[73280]
Akai Ito DS,Akai Ito DS,,[75719]
Knight's Apprentice: Memorick's Adventures,"Knight's Apprentice, Memorick's Adventures",,[]
Saint,Saint,,[73332]
Natsuiro no Sunadokei,,,
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,,,
Tale of a Hero,Tale of a Hero,,[]
Turbo: Super Stunt Squad,Turbo: Super Stunt Squad,48.0,"[64387, 63284]"
The Lord of the Rings: The Battle for Middle-Earth II,The Lord of the Rings: The Battle for Middle-earth II,80.83333333333333,"[45234, 1222]"
Ballblazer Champions,Ballblazer Champions,,[71775]
Steal Princess,Steal Princess,60.0,[71987]
So Blonde,So Blonde,60.0,[5780]
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,Koisuru Otome to Shugo no Tate: The Shield of Aigis,,[]
Casper's Scare School: Classroom Capers,,,
Moujuutsukai to Oujisama Portable,,,
Galaxy Angel II: Eigou Kaiki no Koku,Galaxy Angel II: Eternal Recurrence,,[]
Genroh,Genrou,,[99115]
Otome wa Oanesama Boku ni Koi Shiteru Portable,,,
Iron Phoenix,Iron Phoenix,,[58473]
Legend: Hand of God,Legend: Hand of God,40.0,[66507]
Geon Cube,Geon Cube,,[58549]
Tennis no Oji-Sama: Driving Smash! Side King,,,
Kuon,Kuon,40.0,"[33313, 65795]"
Kannou Mukashi Banashi Portable,Kannou Mukashi Banashi Portable,,[98478]
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,,[156180]
Diabolik Lovers: More Blood,"Diabolik Lovers More, Blood Limited V Edition",,"[98472, 105187]"
Triple Crown Championship Snowboarding,Triple Crown Championship Snowboarding,,[70470]
UnchainBlades EXXiV,,,
The Fast and the Furious,The Fast and The Furious,60.0,"[100400, 75956, 174669]"
Fallout Trilogy,Fallout Trilogy,80.5712557678681,"[14332, 14333]"
Carmen Sandiego: The Secret of the Stolen Drums,Carmen Sandiego: The Secret of the Stolen Drums,29.0,[1917]
The Sims: Complete Collection,The Sims: Complete Collection,,"[44304, 44289]"
Command & Conquer 3: Deluxe Edition,,,
Dance! It's Your Stage,,,
Sacred Gold,Sacred,85.0,"[123832, 65740, 123831]"
Dies Irae: Amantes Amentes,Dies Irae: Amantes Amentes,70.0,[69766]
Mind over Matter,Mind Over Matter,,[80204]
The Idolmaster: Gravure For You! Vol.9,,,
Discovery Kids: Snake Safari,Discovery Kids Snake Safari,,[73445]
Ryu-koku,,,
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,,,
Group S Challenge,Group S Challenge,,[3236]
GunParade Orchestra: Midori no Shou,Gunparade Orchestra: Midori no Shou,,[]
Shooter: Starfighter Sanvein,,,
Jewel Master: Cradle Of Rome 2,Jewel Master: Cradle of Rome 2,,"[58639, 167495]"
Sakura Wars 1 & 2,,,
Kao Challengers,Kao Challengers,30.0,"[17227, 71171]"
Brave: The Video Game,Brave,33.33333333333334,"[102183, 102184, 102185, 102186, 189215]"
Order of War,Order of War,62.0,"[11474, 189972]"
Painkiller,Painkiller,82.5,"[5665, 140222]"
Date A Live: Arusu Install,Date A Live: Arusu Install,,[]
Canimal Triple,,,
Tengen Toppa Gurren-Lagann,,,
Sugoi Hebereke,Amazing Hebereke,,[]
Pebble Beach Golf Links,Pebble Beach Golf Links,,[76585]
Dakar 2: The World's Ultimate Rally,Dakar 2: The World's Ultimate Rally,51.5,[1931]
Jelly Belly: Ballistic Beans,Jelly Belly: Ballistic Beans,,"[17388, 17389]"
PopCap Hits!,PopCap Greatest Hits,,"[162991, 126863]"
Higurashi Daybreak Portable Mega Edition,Higurashi Daybreak Portable: Mega Edition,,[154131]
Dragon's Lair,Dragon's Lair Trilogy,,"[61287, 136750, 136751, 136752, 136753, 64562, 98578]"
Shinken de Watashi ni Koi Shinasai! R,,,
Whiteout,Whiteout,,[75480]
Shiratsuyu no Kai,Shiratsuyu no Kai,,[99113]
Dungeon Defenders,Dungeon Defenders,77.5,"[189960, 23522]"
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,,,
Command & Conquer: The First Decade,Command & Conquer: The First Decade,55.0,[160864]
Taito Legends 2,Taito Legends 2,75.5,[]
World Championship Poker featuring Howard Lederer: All In,World Championship Poker: Featuring Howard Lederer - All In,30.0,[70381]
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",,,
Jinsei Game Wii,Jinsei Game Wii,,[211392]
Heavy Fire: The Chosen Few 3D,Heavy Fire: The Chosen Few,,"[69787, 184276, 58612]"
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,,,
Hyakka Hyakurou: Sengoku Ninpoujou,,,
Jake Hunter: Detective Chronicles,Jake Hunter: Detective Chronicles,55.0,[66059]
Gekka Ryouran Romance,Gekka Ryouran Romance,,[87149]
Guess the Logos,,,
Ore no Yome: Anata Dake no Hanayome,Ore no Yome: Anata Dake no Hanayome,,[]
Crime Scene,Crime Scene,65.0,"[91128, 91129, 77064]"
Military History: Commander - Europe at War,Military History Commander: Europe at War,,[76780]
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,,,
Final Approach 2: 1st Priority,,,
Gochuumon wa Usagi Desu ka?? Wonderful Party!,,,
Moujuutsukai to Oujisama: Snow Bride,,,
Detective Jinguuji Saburo: Ronde Revenge,,,
Meitantei Evangelion,Detective Evangelion,,[]
Tsuyo Kiss 2 Portable,,,
Butt-Ugly Martians: Zoom or Doom!,Butt-Ugly Martians: Zoom or Doom,28.0,[70633]
Mar Heaven: Karudea no Akuma,,,
Brain Dead 13,Brain Dead 13,52.48392965433596,[6336]
Hoppie,Hoppie,,[80868]
Rugby League Team Manager 2015,Rugby League Team Manager 2015,50.0,[]
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,,,
The Lord of the Rings Online: Mines of Moria,The Lord of the Rings Online: Mines of Moria,86.66666666666667,"[191168, 56899]"
T.A.C. Heroes : Big Red One,T.A.C. Heroes: Big Red One,,[72950]
War Leaders: Clash of Nations,War Leaders: Clash of Nations,,"[62996, 62997, 62998]"
Dungeons & Dragons: Shadow over Mystara,Dungeons & Dragons: Shadow over Mystara,75.0,[]
The King of Fighters NeoWave,The King of Fighters Neowave,55.0,"[3269, 97179, 55669]"
Super PickUps,Super Pickups,,[19738]
Aquanaut's Holiday,Aquanaut's Holiday,80.0,"[72497, 209652, 209653]"
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,,,
Runaway: A Twist of Fate,Runaway 3: A Twist of Fate,72.29741950364063,"[124169, 78901, 17783]"
Hot 'n' Cold,,,
Nisenochigiri,,,
Kikou Heidan J-Phoenix: Cobalt Shoutaihen,,,
Last Escort,Last Escort: Kokuchou Special Night,,[96146]
Meikyuu Cross Blood: Reloaded,,,
Livly Garden,Livly Garden,,[168794]
Nicktoons Collection: Game Boy Advance Video Volume 3,,,
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,,,
Commando: Steel Disaster,Commando: Steel Disaster,55.5,[66426]
Aria: The Natural ~Tooi Yume no Mirage~,Aria: The Natural ~Tooi Yume no Mirage~,,[]
Hellgate: London,Hellgate: London,70.0,"[81576, 81602, 6342]"
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,,,
The Awakened Fate Ultimatum,The Awakened Fate: Ultimatum,70.0,[8623]
Gal Gun,Gal*Gun,,[177311]
Chuck E. Cheese's Super Collection,Chuck E. Cheese's Super Collection,,[24359]
Hakuouki: Yuugi Roku DS,Hakuoki Yuugiroku DS,,[96612]
Mystery Tales 2: The Spirit Mask,Mystery Tales 2: The Spirit Mask,,"[36232, 65162]"
Kung Fu Panda: Showdown of Legendary Legends,Kung Fu Panda: Showdown of Legendary Legends,60.0,"[42293, 9909]"
Shonen Jump's Shaman King: Master of Spirits 2,Shonen Jump's Shaman King: Master of Spirits 2,81.0,"[3755, 49086]"
Toki no Kizuna: Hanayui Tsuzuri,Toki no Kizuna Hanayuitsuzuri,,[64962]
The Technomancer,The Technomancer,61.72222222222222,"[190394, 124483, 124484, 57831]"
Rinne no Lagrange: Kamogawa Days,,,
Airport Simulator,Airport Simulator,,[]
Casper's Scare School: Spooky Sports Day,Casper's Scare School: Spooky Sports Day,,"[195217, 76181]"
Code R,Code R,,[]
The Idolmaster: Gravure For You! Vol.8,,,
Disney Sports Football,Disney Sports Football,46.0,[61200]
Oil Rush,Oil Rush,50.0,[]
Cabela's Big Game Hunter: Pro Hunts,Cabela's Big Game Hunter: Pro Hunts,70.0,[63711]
Chicken Hunter,Chicken Hunter,,"[76913, 163385, 163386]"
Hakuoki: Shinkai - Furi no Shou,,,
Demolition Company: Gold Edition,Demolition Company: Gold Edition,80.0,[]
Headhunter: Redemption,Headhunter: Redemption,50.0,"[3241, 178301]"
Onechanbara Special,Onechanbara Special,,[105085]
Daikaijuu Battle: Ultra Coliseum,Daikaijuu Battle: Ultra Coliseum,,[]
Saki: Achiga-Hen Portable,Saki: Achiga-Hen Episode of Side-A Portable,,[]
Bella Sara 2 - The Magic of Drasilmare,Bella Sara 2: The Magic of Drasilmare,,[64376]
Minna de Dokusho: Keatai Shousetsu Desu,,,
Polar Bowler,Polar Bowler,,[65474]
Prehistorik Man,Prehistorik Man,,[70998]
Chicago Enforcer,Chicago Enforcer,,[3153]
Jinguuji Saburou DS: Akai Chou,Tantei Jinguji Saburo DS: Akai Chou,,[212557]
Dance Dance Revolution Extra Mix,,,
UnchainBlades EXXiV,,,
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,Detective Conan: Kieta Hakase to Machigai Sagashi no Tou,,[80619]
Pippa Funnell: Ranch Rescue,Pippa Funnell: Ranch Rescue,,[]
Jewel Link: Galactic Quest,Jewel Link: Galactic Quest,,[]
Super Bowling,Super Bowling,,"[49075, 1511]"
Rat Attack!,Rat Attack!,86.69547924249673,[1578]
Kawaii Koinu DS 3,Kawaii Koinu DS 3,,[]
Chuugen no Hasha: Sangoku Shouseiden,Chuugen no Hasha: Sangoku Shouseiden,,[]
The Sims 2: Happy Holiday Stuff,The Sims 2: Happy Holiday Stuff,53.84504677702702,"[7557, 44335]"
Largo Winch .// Commando Sar,Largo Winch .// Commando SAR,,"[210315, 80742]"
Joker no Kuni no Alice: Wonderful Wonder World,Joker no Kuni no Alice: Wonderful Wonder World,,[93806]
Cross Treasures,Cross Treasures,,[]
Ruff Trigger: The Vanocore Conspiracy,Ruff Trigger: The Vanocore Conspiracy,60.0,"[16808, 72723]"
Silent Bomber,Silent Bomber,72.4752228126985,"[188904, 210657, 210658]"
Samurai & Dragons,Samurai & Dragons,,[]
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,,,
Elminage Original: Majo to Megami to Kamigami no Yubiwa,,,
TalkMan,TalkMan,50.0,[88705]
Uta no * Prince-Sama,Uta no Prince-sama,,[107634]
Elminage Gothic: Ulm Zakir to Yami no Gishiki,Elminage Gothic: Ulm Zakir to Yami no Gishiki,,[197877]
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,,,
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,,[99566]
Invizimals: The Resistance,Invizimals: The Resistance,,"[85121, 15503]"
Anima - Gate of Memories,Anima: Gate of Memories,66.625,"[22496, 123953, 144435, 108699]"
B-17: Fortress in the Sky,B-17 Fortress in the Sky,,[61375]
Mushishi: Amefuru Sato,Mushishi: Amefuru Sato,,[74051]
Arcana Famiglia: Vascello Phantasma no Majutsushi,Arcana Famiglia: Vascello Phantasma no Majutsushi,,[93150]
Psycho-Pass: Mandatory Happiness,Psycho-Pass: Mandatory Happiness,78.36363636363636,"[69667, 190019, 21486]"
ESPN MLS ExtraTime 2002,ESPN MLS ExtraTime 2002,63.5,[1958]
Winning Post 7: Maximum 2007,Winning Post 7 Maximum 2007,,[69078]
Resident Evil: Umbrella Corps,,,
Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,,,
Vitamin R,Vitamin R,,[69960]
Maximum Racing: Crash Car Racer,Maximum Racing: Crash Car Racer,,[78159]
Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,,[74507]
Guitar Freaks V2 & DrumMania V2,Guitar Freaks V2 & DrumMania V2,,[]
Puzzle City,Puzzle City,,[69101]
Gakuen K: Wonderful School Days,Gakuen K: Wonderful School Days,,[99111]
Worms,Worms,,"[103944, 107658, 107659, 107660]"
RollerCoaster Tycoon World,RollerCoaster Tycoon World,32.5,[62053]
Pastel Chime Continue,Pastel Chime Continue,,[]
Trapped Dead,Trapped Dead,40.0,[]
Super Fruit Fall,Super Fruit Fall,,[2812]
Zwei!!,,,
Pump It Up: Exceed,Pump It Up: Exceed,,"[80137, 183908]"
Ro-Kyu-Bu! Lost Secret,,,
CV Casting Voice,CV: Casting Voice,,[]
Net High,Net High,,[]
Malice,Malice,,[71843]
Defendin' De Penguin,Defendin' De Penguin,,[66498]
The Sims 2: Family Fun Stuff,The Sims 2: Family Fun Stuff,47.9866402715237,"[7553, 44333]"
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,,,
Worldwide Soccer Manager 2007,,,
Kokoro Connect: Yochi Random,Kokoro Connect: Yochi Random,,[59507]
Tenkai Knights: Brave Battle,Tenkai Knights: Brave Battle,50.0,"[98744, 64966, 136407]"
Mount & Blade: Warband,Mount & Blade: Warband,68.6,"[188002, 115856, 108977, 108978, 123032]"
Dark Tales: Edgar Allan Poe's The Premature Burial,Dark Tales: Edgar Allan Poe's The Premature Burial,,[69498]
Painkiller: Hell & Damnation,Painkiller: Hell & Damnation,56.66666666666666,"[12217, 48459, 69014]"
Warship Gunner 2 Portable,,,
Nervous Brickdown,Nervous Brickdown,70.0,[66176]
Downtown Nekketsu Jidaigek,,,
Legend of Kay Anniversary,Legend of Kay Anniversary,61.0,"[190513, 123995, 9075, 123996]"
Spanish for Everyone!,Spanish for Everyone!,,[9851]
Battle Princess of Arcadias,Battle Princess of Arcadias,70.0,"[6257, 32951]"
Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,,[]
Germany's Next Topmodel 2011,,,
Uchuu Keiji Tamashii: The Space Sheriff Spirits,,,
Angelique Retour,Angelique Retour,,[96631]
Winx Club: Saving Alfea,Winx Club: Saving Alfea,,"[60483, 58677]"
UFO: Trilogy,UFO: Trilogy,,[]
Mount & Blade Collection,Mount & Blade Collection,,[]
Car Battler Joe,Car Battler Joe,,[190933]
Vietcong,Vietcong,70.0,[4655]
StormLover Karen!!,,,
Ten Pin Alley 2,Ten Pin Alley 2,30.0,[]
Coded Soul: Uke Keigareshi Idea,,,
Starship Troopers,Starship Troopers,56.66666666666666,[71979]
AIR,Air,78.0,[]
Crysis: Warhead,Crysis Warhead,76.66666666666667,"[81378, 190885, 8874, 123934, 123935]"
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,,,
Dino Dini's Kick Off Revival,Dino Dini's Kick Off Revival,22.5,"[15219, 110085]"
Garfield Gets Real,Garfield Gets Real,30.0,[59317]
Mighty No. 9,Mighty No. 9,52.35,"[33124, 188868, 67884, 98446, 98447, 98448, 136120]"
Atlantic Quest,Atlantic Quest,,"[37177, 64402, 100198]"
Tycoon City: New York,Tycoon City: New York,72.5,"[55659, 70462]"
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,,,
Virtua Pro Football,Virtua Pro Football,,[]
Date-A-Live Twin Edition: Rio Reincarnation,,,
Adidas Power Soccer 98,Adidas Power Soccer 98,,[70283]
Natsuiro High School: Seishun Hakusho,Natsuiro High School: Seishun Hakusho,,[161598]
Black Rose Valkyrie,Black Rose Valkyrie,,[]
Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),,,
Heroes VS,Heroes Vs.,,[69962]
Kazoku Keikaku,Kazoku Keikaku,,[]
Sotsugyou II: Neo Generation Special,,,
Agatha Christie's The ABC Murders,Agatha Christie: The ABC Murders,63.33333333333334,"[37092, 132997, 132998, 132999, 133000, 133001, 60109, 54942]"
Tom Clancy's Splinter Cell Classic Trilogy HD,Tom Clancy's Splinter Cell Trilogy HD,73.66666666666667,"[28385, 28386, 77095]"
Aoishiro,,,
Rainbow Islands Revolution,Rainbow Islands Revolution,50.0,"[72738, 18460]"
"Warhammer 40,000: Dawn of War: Soulstorm","Warhammer 40,000: Dawn of War - Soulstorm",80.0,"[81776, 63288, 18851]"
Virtual Kasparov,Virtual Kasparov,,[3635]
Mary King's Riding School,Mary King's Riding School 2,,[15529]
Devil Survivor: Over Clock,,,
PC Engine Best Collection: Tengai Makyou Collection,PC Engine Best Collection: Tengai Makyou Collection,,[51426]
Commandos 3: Destination Berlin,Commandos 3: Destination Berlin,70.0,"[123058, 6225, 11354]"
Otoko Yukaku,,,
Spirits and Demons: 5 Game Pack,,,
Rose to Tasogare no Kojou,,,
Army Rescue,Army Rescue,,[59304]
Azada,Azada,60.10660980810235,"[81818, 37222, 64823]"
ESPN MLS ExtraTime 2002,ESPN MLS ExtraTime 2002,63.5,[1958]
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,,[98479]
Dreamer Series: Horse Trainer,Dreamer Series: Horse Trainer,,[20374]
Hogs of War,Hogs of War,73.7037085113318,"[123768, 73210]"
Katekyoo Hitman Reborn! Dream Hyper Battle!,,,
Muchi Muchi Pork & Pink Sweets,Muchi Muchi Pork! & Pink Sweets,,[]
Point Blank 3,Point Blank 3,,[61731]
Meiji Toukyou Renka,Meiji Tokyo Renka,,[100268]
Sengoku Basara: Sanada Yukimura-Den,,,
Hakuoki: Shinkai - Hana no Shou,Hakuoki: Edo Blossoms,90.0,"[124633, 189275, 57875, 105295]"
Mushihimesama,Mushihimesama HD,,[]
Uru: Ages Beyond Myst,Uru: Ages Beyond Myst,79.91636576143537,[65570]
Higurashi no Naku Koro ni: Jan,Higurashi no Naku Koro ni Jan,,[]
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,,,
Elvandia Story,Elvandia Story,,[]
Triggerheart Excelica Enhanced,,,
Puzzle Star Sweep,Puzzle Star Sweep,48.98022,"[49771, 196734, 196735]"
Battle Spirits: Kiseki no Hasha,Battle Spirits: Kiseki no Hasha,,[]
X-Plane 10 Global,X-Plane 10 Global,50.0,[]
The Conveni 4,The Conveni 4: Ano Machi wo Dokusen Seyo,,[]
The Cheetah Girls,The Cheetah Girls,,[70584]
Charlie's Angels,Charlie's Angels,9.5,[169826]
Seitokai no Ichizon: DS-suru Seitokai,,,
Teenage Mutant Ninja Turtles Double Pack,Teenage Mutant Ninja Turtles Double Pack,,"[35322, 35323]"
Prism Ark: Awake,,,
Rozen Maiden: Duellwalzer,Rozen Maiden: Duellwalzer,,[]
Rugby 06,Rugby 06,80.0,[3380]
Winter Blast: 9 Snow & Ice Games,Winter Blast: 9 Snow & Ice Games,,[73760]
Natsuiro High School: Seishun Hakusho,Natsuiro High School: Seishun Hakusho,,[161598]
Shrek / Shark Tale Game Boy Advance Video,,,
Urban Chaos: Riot Response,Urban Chaos: Riot Response,70.0,[3488]
Ginga Fukei Densetsu: Sapphire,Ginga Fukei Densetsu Sapphire,,[]
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,,,
The Mummy,The Mummy,,"[166684, 73110]"
Guitar Freaks V3 & DrumMania V3,Guitar Freaks V3 & DrumMania V3,,[]
The Talos Principle,The Talos Principle: Gold Edition,,"[48935, 107401, 124847, 80080, 80082, 189500]"
The Crow: City of Angels,The Crow: City of Angels,10.0,[5896]
Snow Portable,,,
Poyo Poyo Kansatsu Nikki,,,
Jinsei Game DS,Jinsei Game DS,,[211393]
Guitar Freaks & DrumMania: Masterpiece Gold,Guitar Freaks & DrumMania: Masterpiece Gold,,[]
Broken Sword: The Sleeping Dragon,Broken Sword: The Sleeping Dragon,60.0,"[123017, 44433, 5589]"
Reversal Challenge,Reversal Challenge,,[79480]
Wild West Shootout,Wild West Shootout,,[59969]
Miyako,Miyako,,[99105]
Motto NUGA-CEL!,Motto Nuga-Cel!,,[209217]
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),,,
11eyes: CrossOver,11 Eyes: CrossOver,,"[67995, 87734]"
Super Dodge Ball,Super Dodge Ball,,"[55610, 38477]"
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,,,
Gon: BakuBakuBakuBaku Adventure,Gon: Baku-baku Baku-baku Adventure,,[90755]
Style Book: Junior City,Style Book: Junior City,,[]
Amatsumi Sora ni! Kumo no Hatate ni,,,
Garfield's Nightmare,Garfield's Nightmare,62.0,[71400]
Earth Seeker,Earth Seeker,,[]
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,,,
Lovely x Cation 1 & 2,Lovely x Cation 1 & 2,,[]
Barbie as the Princess and the Pauper,Barbie as the Princess and the Pauper,,"[69720, 149325]"
Blood Bowl: Legendary Edition,Blood Bowl: Legendary Edition,60.0,[12503]
Tantei Opera: Milky Holmes,Tantei Opera Milky Holmes,,[]
Pirates of the Burning Sea,Pirates of the Burning Sea,70.0,[65986]
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,,,
Mary King's Riding School 2,Mary King's Riding School 2,,[15529]
Micro Machines V4,Micro Machines V4,58.0,"[5891, 72733]"
Entaku no Seito: The Eternal Legend,Entaku no Seito: The Eternal Legend,,[]
New Atelier Rorona: Hajimari no Monogatari,,,
WorldShift,WorldShift,56.0,"[177497, 191223]"
Casper's Scare School: Spooky Sports Day,Casper's Scare School: Spooky Sports Day,,"[195217, 76181]"
7 Roses: A Darkness Rises,7 Roses: A Darkness Rises,,[]
My Hero: Doctor,My Hero: Doctor,,[76636]
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,,,
Bakumatsu Rock: Ultra Soul,Bakumatsu Rock: Ultra Soul,,[]
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,,,
Elf Bowling 1 & 2,Elf Bowling 1 & 2,,[70699]
Niko Puchi Girls Runway,,,
Bomberman 2,Bomberman 2,70.0,"[25348, 1607, 94391]"
Arabians Lost: The Engagement on Desert,Arabians Lost: The Engagement on Desert,,[73957]
Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,,,
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,,,
Gakken DS: Shin TOEIC Test Kanzen Kouryaku,,,
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,SD Gundam Sangokuden Brave Battle Warriors Shin Mirisha Taisen,63.0,[74579]
Peggle Nights,Peggle Nights,84.0,"[78575, 17657, 124858, 116989, 116990]"
Starry ? Sky: After Summer,Starry Sky: After Summer Portable,,[73962]
Puzzle Guzzle,Puzzle Guzzle,,[20170]
Gallop Racer Inbreed,Gallop Racer Inbreed,,[182114]
Myth Makers: Super Kart GP,Myth Makers Super Kart GP,,[2678]
Red Ninja: End of Honor,Red Ninja: End of Honor,58.0,[3365]
Ketsui: Kizuna Jigoku Tachi Extra,Ketsui: Kizuna Jigoku Tachi Extra,,[]
Frisbee Disc Freestyle / Frisbee Disc Golf,,,
Call of Duty: Modern Warfare Trilogy,Call of Duty: Modern Warfare Trilogy,85.0,[]
The King of Fighters Collection: The Orochi Saga (JP sales),,,
Suzumiya Haruhi-Chan no Mahjong,Suzumiya Haruhi-chan no Mahjong,,[47352]
Tsuki no Hikari: Shizumeru Kane no Satsujin,Akagawa Jirou: Tsuki no Hikari - Shizumeru Kane no Satsujin,,[194942]
Aqua Panic!,Aqua Panic!,,[72498]
Writing and Speaking Beautiful Japanese DS,,,
Sega Ages 2500 Series Vol. 26: Dynamite Deka,,,
Kong: The Animated Series,Kong: The Animated Series,,[58463]
Let's Dance with Mel B,Let's Dance with Mel B,30.0,[16478]
Agatha Christie: Death on the Nile,Agatha Christie: Death on the Nile,50.0,"[59761, 81844, 19470]"
Koisuru Otome to Shugo no Tate Portable,Koisuru Otome to Shugo no Tate Portable,,[]
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,PachiPara 3D: Ooumi Monogatari 2 with Agnes Lum - Pachi-Pro Fuuunroku Hana Kesareta License,,[99667]
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,,[166179]
Iridium Runners,Iridium Runners,30.0,[66073]
Ben 10 Omniverse 2,Ben 10: Omniverse 2,,[167024]
"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",,,
Bakumatsu Renka: Karyuu Kenshi-den,Bakumatsu Renka: Karyuu Kenshi-den,,[]
Tiny Toon Adventures: Wacky Stackers,Tiny Toon Adventures: Wacky Stackers,,[3798]
Princess Frontier Portable,,,
Touch Detective (JP sales),,,
Emergency Mayhem,Emergency Mayhem,47.5,"[43752, 2490]"
Rising Zan: The Samurai Gunman,Rising Zan: The Samurai Gunman,,[68383]
Mai-Otome Hime: Otome Butou Shi,,,
Robopon 2: Cross Version,Robopon 2 Cross Version,,[3739]
Ultimate Puzzle Games,Ultimate Puzzle Games,,[17429]
Combat Flight Simulator 3: Battle for Europe,Microsoft Combat Flight Simulator 3: Battle for Europe,,"[19416, 76975]"
Kimikare: New Semester,,,
Katekyoo Hitman Reborn! Kindan no Yami no Delta,,,
Haneru no Tobira Wii: Girigirissu,,,
RoboCop,RoboCop,31.0,"[78885, 178125, 178126, 178127]"
Elminage II: Sousei no Megami to Unmei no Daichi,Elminage II: Sousei no Megami to Unmei no Daichi,,[]
Grisaia no Rakuen: Le Eden de la Grisaia,,,
Blazing Souls,Blazing Souls,,"[190237, 149173, 22823]"
Seinaru Kana: Orichalcum no Na no Motoni,,,
PDC World Championship Darts 2009,PDC World Championship Darts 2009,,"[81109, 17454]"
Tour de France 2014,Tour de France 2014,,"[20476, 197340]"
Tail of the Sun,Tail of the Sun,70.0,"[72954, 211124]"
Canada Hunt,Canada Hunt,,[69928]
Space Channel 5: Ulala's Cosmic Attack,Space Channel 5: Ulala's Cosmic Attack,62.5,[65956]
Airline Tycoon,Airline Tycoon,79.8904285882845,[70298]
Virtua Quest,Virtua Quest,34.0,[61620]
Disney Sports Basketball,Disney Sports Basketball,,[]
Bejeweled Blitz,Bejeweled Blitz,50.0,[16777]
Ozzy & Drix,Ozzy & Drix,,[65675]
Barnyard Blast: Swine of the Night,Barnyard Blast: Swine of the Night,60.0,[66076]
SBK09 Superbike World Championship,SBK 09: Superbike World Championship,60.0,[4144]
